text	label
the game was postponed, what do i have to do to get a reimbursement?	get_refund
I want to track my fucking shipments, can you tell me how I can do it?	track_order
I have an issue when trying to pay with card, what do I have to do to notify it?	payment_issue
I bought something, how do I modify my purchase?	change_order
you're not helping, what should I do to speak with someone?	contact_human_agent
please, ask an agent what the mail address of Customer Service is	contact_customer_service
I want to know if I can create more than one user account with a single email	create_account
I want to track my shipment, can you tell me how to do it?	track_order
I want to see my bills, can you help me?	check_invoices
I want to solve a payment issue, can you help me?	payment_issue
I bought a product, what should I do to change my order?	change_order
help me call Customer Support	contact_customer_service
I have a problem when trying to pay for my online order, what can I do to report it?	payment_issue
how do I file a consumer complaint for a service?	complaint
I want a user account, what do I have to do to open one?	create_account
the show was postponed, can i obtain a refund?	get_refund
I have an issue when trying to pay with card, what can I do?	payment_issue
